FTSE Code,Stock Name,Company Name,Stock Industry,Stock Market,Stock Sector,Stock Symbol,Stock Market Cap,Address 1,Address 2,client_id,broker_id,exchange_name,ISIN,TICKER,SEDOL,Currency,Currency Code
13-872-3258,Amphenol Corporation,"Nasdaq, Inc.",Capital Goods,NYSE,Music,APH,$23.11B,PO Box 19021,95 Duke Hill,68-6435385,0677-1931,NASDAQ,928736516-4,FR45 1176 3283 43QF WONI LRMD V78,,Real,BRL
13-890-1391,"KCG Holdings, Inc.",Saratoga Investment Corp,Finance,NYSE,Kids,KCG,$1.35B,Suite 45,2 Independence Lane,92-3519052,10237-831,NYSE,630140114-X,FR35 5755 9681 55QF SJ8Y KINR D52,,Dollar,USD
13-892-7380,Cerner Corporation,Diamondrock Hospitality Company,Technology,NASDAQ,Garden,CERN,$21.82B,Suite 48,922 Sherman Drive,95-9715324,63629-4578,NYSE,203939573-3,LT59 2957 9498 1073 7461,,Peso,PHP
13-893-2687,"American Assets Trust, Inc.",Tonix Pharmaceuticals Holding Corp.,Consumer Services,NYSE,Garden,AAT,$1.89B,Apt 1392,30 Amoth Pass,58-0345945,64679-781,NASDAQ,950244486-8,CZ94 4058 5849 0893 8887 3999,,Peso,ARS
13-936-0364,Goldcorp Inc.,Statoil ASA,Basic Industries,NYSE,Grocery,GG,$11.22B,8th Floor,5 1st Court,52-7974004,50242-145,NYSE,435498953-0,IS14 3268 6011 9610 0573 6413 71,,Rupiah,IDR
13-939-5722,"T. Rowe Price Group, Inc.","Southcross Energy Partners, L.P.",Finance,NASDAQ,Industrial,TROW,$17.7B,Suite 40,64 Northfield Plaza,90-0215980,57896-251,NYSE,161779524-0,BH16 FLNI QPPS THLG 7KEF FG,,Yuan Renminbi,CNY
13-970-5164,Luminex Corporation,"Ocera Therapeutics, Inc.",Health Care,NASDAQ,Industrial,LMNX,$911.47M,PO Box 65839,2555 Warner Terrace,48-0403542,0069-3859,NASDAQ,530451005-4,FR24 6135 9531 21VH EE8I PBGO Y65,,Dollar,USD
14-051-5940,"Bankrate, Inc.","PROS Holdings, Inc.",Technology,NYSE,Beauty,RATE,$1.01B,Apt 1568,4 Pleasure Plaza,41-7270252,54868-4867,NYSE,927146041-3,KW07 TWQO JYZT 2IQO 6EH6 EBVB EEZB DH,,Yuan Renminbi,CNY
14-053-3922,"PRGX Global, Inc.",Bill Barrett Corporation,Consumer Services,NASDAQ,Movies,PRGX,$142.71M,Apt 1095,401 Shopko Parkway,92-0449771,50383-779,NYSE,113950664-1,KZ67 388I 1SH8 ZZYD BSQZ,,Taka,BDT
14-080-6388,Arlington Asset Investment Corp,Delta Technology Holdings Limited,n/a,NYSE,Music,AI^B,n/a,Room 679,621 Vera Parkway,23-6634155,0093-8943,NASDAQ,397375064-5,LB14 9942 MXPV EBJ6 2WUH DX4I V9QJ,,Franc,XAF
14-121-7563,Radcom Ltd.,Seaspan Corporation,Technology,NASDAQ,Movies,RDCM,$229.93M,Apt 1004,2782 Helena Plaza,97-4186407,16714-347,NYSE,418867016-9,SE10 1763 1137 3343 6145 3016,,Yuan Renminbi,CNY
14-166-4745,"ING Group, N.V.",Franco-Nevada Corporation,Finance,NYSE,Games,ING,$65.86B,Room 1307,52 Superior Place,85-4522208,67172-111,NYSE,578025199-1,SM67 L931 7926 358B DUHS UMYC Y7W,,Dollar,USD
14-204-7551,Franco-Nevada Corporation,Education Realty Trust Inc.,Basic Industries,NYSE,Music,FNV,$12.86B,Apt 1607,98 Scoville Hill,21-4582857,49288-0736,NYSE,099562370-8,ES28 2848 2252 1858 0189 2305,,Yuan Renminbi,CNY
14-212-3619,iStar Financial Inc.,Liberty Media Corporation,Consumer Services,NYSE,Tools,STAR          ,$891.94M,PO Box 9558,02 Dottie Park,96-6488993,50114-1103,NASDAQ,196756596-1,TR87 5908 7F7G 4D8L 4QRR 3LMN OC,,Peso,COP
14-245-3689,Nuveen North Carolina Quality Municipal Income Fd,PowerShares DWA Consumer Cyclicals Momentum Portfolio,n/a,NYSE,Toys,NNC,$220.34M,Room 1418,57648 Eastlawn Junction,96-5559891,0409-9630,NASDAQ,875676681-5,BE51 4754 2472 3915,,Peso,CUP
14-256-7981,GCP Applied Technologies Inc.,"Entergy Arkansas, Inc.",Basic Industries,NYSE,Clothing,GCP,$2.17B,PO Box 32027,4443 Elmside Trail,17-8528756,58118-0128,NYSE,211214747-1,CY36 6826 1743 2WPS G8MI 6DTB FBIN,,Dollar,CAD
14-269-1470,Credit Suisse AG,IHS Markit Ltd.,Finance,NASDAQ,Baby,USOI,n/a,Room 1265,6 Sauthoff Plaza,43-1258635,0268-0817,NASDAQ,113136585-2,FR73 3743 4153 70QV YPXL Z4EH J92,,Koruna,CZK
14-282-3082,General Finance Corporation,"Immunomedics, Inc.",Technology,NASDAQ,Baby,GFNCP,n/a,Suite 3,07 Sommers Junction,42-4572618,53185-002,NASDAQ,640607311-8,BA90 6480 1873 8482 4394,,Kwacha,MWK
14-288-1199,"tronc, Inc.",Costamare Inc.,Consumer Services,NASDAQ,Garden,TRNC,$422.69M,Apt 1160,59694 Canary Pass,26-7997609,68875-0103,NYSE,787153520-X,TN48 0495 8349 6616 2568 6312,,Real,BRL
14-297-7116,Modern Media Acquisition Corp.,"Keryx Biopharmaceuticals, Inc.",Finance,NASDAQ,Industrial,MMDMW,n/a,PO Box 96556,702 Toban Trail,04-7538562,58517-340,NASDAQ,191474042-4,LB66 1175 ODJY QRNQ PFZY KCID 42L4,,Dollar,USD
14-303-1357,HSBC Holdings plc,"Legg Mason, Inc.",Finance,NYSE,Shoes,HSEA,n/a,PO Box 31917,5 Sutherland Lane,48-0857814,0904-6140,NYSE,673903543-1,NO46 0203 3575 597,,Euro,EUR
14-320-8255,CF Corporation,"GenVec, Inc.",Finance,NASDAQ,Baby,CFCOU,n/a,10th Floor,50713 Killdeer Way,07-5462447,66689-203,NASDAQ,127934520-9,MD58 ZE46 AVMC SFLN WGYC N37S,,Krona,SEK
14-327-6348,"New York Community Bancorp, Inc.","Kura Oncology, Inc.",n/a,NYSE,Shoes,NYCB^U,n/a,Suite 42,053 Dovetail Drive,78-1518533,60429-234,NASDAQ,721698594-X,FR05 4985 0363 87DE GZVT 8P3R I73,,Peso,DOP
14-362-9239,"Aberdeen Japan Equity Fund, Inc. ","Sypris Solutions, Inc.",n/a,NYSE,Garden,JEQ,$115.12M,Apt 892,7286 Hallows Center,70-3562442,68479-900,NASDAQ,640181165-X,MC75 8363 1376 98QC GKPJ HRVB K84,,Euro,EUR
14-389-1474,BlackRock Resources,Francesca's Holdings Corporation,n/a,NYSE,Baby,BCX,$794.46M,Apt 1523,218 Dorton Lane,26-8240814,49035-176,NASDAQ,431708199-7,FR27 7628 9307 78VO WRUF VIFY M54,,Euro,EUR
14-424-0157,Integer Holdings Corporation,"Colony NorthStar, Inc.",Miscellaneous,NYSE,Books,ITGR,$1.31B,15th Floor,5 La Follette Plaza,45-9988378,21695-732,NYSE,331652122-4,VG76 YHJU 4757 8854 2528 2723,,Euro,EUR
14-445-5047,"Covenant Transportation Group, Inc.",Cabot Microelectronics Corporation,Transportation,NASDAQ,Shoes,CVTI,$342.25M,Apt 901,9346 Nancy Terrace,43-1311117,35356-947,NASDAQ,103785241-9,FI18 1251 4308 5741 13,,Euro,EUR
14-472-8246,"Albireo Pharma, Inc.","AquaBounty Technologies, Inc.",Health Care,NASDAQ,Home,ALBO,$150.43M,17th Floor,81 Novick Avenue,93-6598789,65342-1377,NASDAQ,828498467-9,AL74 6664 0764 GJQY T1GQ BUBJ 3PCG,,Tenge,KZT
14-485-3159,Dynatronics Corporation,Global X NASDAQ China Technology ETF,Health Care,NASDAQ,Music,DYNT,$13.01M,PO Box 34960,1 Nancy Parkway,56-0343301,68828-164,NASDAQ,941436787-X,LV31 ZCEC IM4D UCG0 QYIH L,,Yuan Renminbi,CNY
14-487-6122,"Energy Focus, Inc.","Proto Labs, Inc.",Consumer Durables,NASDAQ,Jewelry,EFOI,$33.57M,Suite 77,3 Sunfield Drive,71-8226501,0641-6007,NYSE,761809380-6,DO32 T6J4 4402 4613 5946 0470 9213,,Peso,CUP
14-500-3387,Celyad SA,Global Partner Acquisition Corp.,Health Care,NASDAQ,Beauty,CYAD,$445M,Suite 37,92 Moulton Alley,64-4328716,51263-3184,NASDAQ,302522569-6,LI92 7726 9AEV GLCJ MI7E S,,Yuan Renminbi,CNY
14-510-4299,Celyad SA,CBRE Clarion Global Real Estate Income Fund,Health Care,NASDAQ,Sports,CYAD,$445M,Apt 1268,82119 Vidon Point,57-2597855,41520-259,NYSE,018033473-5,FR95 3559 4159 02RD NAQV 7MQ5 781,,Rial,IRR
14-557-9817,Matrix Service Company,PPlus Trust,Basic Industries,NASDAQ,Home,MTRX,$231.47M,14th Floor,2 Lawn Way,34-7781904,43742-0224,NYSE,258745143-4,CH07 4614 2CS1 VIZT YBJL Z,,Yen,JPY
14-560-1079,TOP Ships Inc.,Kingtone Wirelessinfo Solution Holding Ltd,Transportation,NASDAQ,Baby,TOPS,$392729.7,PO Box 43372,134 Darwin Crossing,61-1463391,51672-4038,NASDAQ,742826040-X,FR71 1604 0647 39BR 07FB QOFH G92,,Baht,THB
14-633-3705,"NextEra Energy, Inc.",Playa Hotels & Resorts N.V.,n/a,NYSE,Baby,NEE^K,n/a,15th Floor,117 Dexter Place,73-3708622,49527-018,NASDAQ,640462650-0,AL74 9075 5902 CINU FPXV JEJK LASN,,Rupiah,IDR
14-674-2289,Woori Bank,MFS Multimarket Income Trust,Finance,NYSE,Shoes,WF,$10.29B,Apt 1462,75 Grasskamp Point,22-6658754,49702-202,NYSE,167167092-2,LV68 UBNC I4OL OJXS II1U I,,Rupiah,IDR
14-678-1340,CPFL Energia S.A.,Carlisle Companies Incorporated,Public Utilities,NYSE,Automotive,CPL,$8.14B,Suite 79,67514 Talmadge Lane,93-7825034,63736-302,NYSE,800297997-4,RS98 3777 0967 6947 5986 27,,Koruna,CZK
14-678-4478,"Harley-Davidson, Inc.",Tsakos Energy Navigation Ltd,Consumer Non-Durables,NYSE,Industrial,HOG,$9.71B,10th Floor,0 Steensland Street,46-7906992,65044-3429,NYSE,903847680-9,GT67 VTZY XHTA SFIV GVN7 JUV8 V5KK,,Ringgit,MYR
14-694-5892,"MercadoLibre, Inc.","Rubicon Technology, Inc.",Miscellaneous,NASDAQ,Grocery,MELI,$11.63B,13th Floor,71879 American Ash Way,32-6755206,59351-0319,NASDAQ,478162550-9,HR33 9565 7713 0215 3690 9,,Hryvnia,UAH
14-709-3370,Westlake Chemical Corporation,"Fulgent Genetics, Inc.",Basic Industries,NYSE,Jewelry,WLK,$8.21B,Apt 23,148 Dawn Street,99-8550618,34954-013,NASDAQ,041878028-5,FR80 2306 8581 03WT GI2M TUDC 984,,Euro,EUR
14-791-3979,"Novan, Inc.","Social Reality, Inc.",Health Care,NASDAQ,Automotive,NOVN,$62.92M,12th Floor,7279 Lindbergh Point,72-4893538,36987-3009,NASDAQ,608591367-2,MR57 7243 8802 6184 5991 7814 834,,Koruna,CZK
14-810-9464,Lakeland Financial Corporation,"Pathfinder Bancorp, Inc.",Finance,NASDAQ,Shoes,LKFN,$1.16B,20th Floor,9327 Monterey Place,71-5785323,16590-151,NASDAQ,536898747-1,DO31 WP3J 1413 3246 7242 0466 7508,,Yuan Renminbi,CNY
14-856-3519,Nabriva Therapeutics AG,"DexCom, Inc.",Health Care,NASDAQ,Books,NBRV,$250.34M,Apt 1882,8 Blaine Circle,10-3060503,0268-0801,NASDAQ,220723509-2,AL84 3733 9434 5OOO BI1L OM0X VK3I,,Peso,CLP
14-869-7255,Great Ajax Corp.,PIMCO Municipal Income Fund III,Consumer Services,NYSE,Games,AJXA,n/a,PO Box 24123,956 5th Circle,49-9447471,17630-2014,NYSE,948584444-1,FR69 9145 3599 834I B9AP IM40 H66,,Ruble,RUB
14-875-2936,"Hamilton Bancorp, Inc.",Toyota Motor Corp Ltd Ord,Finance,NASDAQ,Home,HBK,$49.8M,Apt 757,1 Artisan Park,89-8531316,49781-027,NYSE,165683983-0,SM96 C087 9125 458M 2XWQ KTFW 3Y1,,Euro,EUR
14-880-6029,GasLog LP.,"Orion Group Holdings, Inc.",Consumer Services,NYSE,Clothing,GLOG,$1.14B,16th Floor,1 Petterle Hill,23-4802763,54436-020,NYSE,261548830-9,GL49 5232 2265 0042 92,,Rupiah,IDR
14-884-4769,"Woodward, Inc.",Blackrock Muni New York Intermediate Duration Fund Inc,Energy,NASDAQ,Tools,WWD,$4.24B,Apt 858,605 Saint Paul Junction,84-0285839,23155-292,NYSE,107676787-7,GT46 9NQX LHUJ HKCY 3WGW 8W9D 3NVP,,Dollar,USD
14-887-2196,"WCF Bancorp, Inc.","Shineco, Inc.",Finance,NASDAQ,Baby,WCFB,$26.13M,Apt 1818,8179 Maple Point,32-0152998,98132-903,NASDAQ,909849456-0,VG50 QJBL 3202 6840 8178 0161,,Krona,SEK
14-927-9807,Alpine Global Dynamic Dividend Fund,"Skyworks Solutions, Inc.",n/a,NYSE,Grocery,AGD,$128.88M,Suite 66,1449 Garrison Center,52-3821535,55253-070,NASDAQ,029458293-2,DK41 6955 4958 0781 16,,Sol,PEN
14-944-9324,FlexShares Credit-Scored US Long Corporate Bond Index Fund,Travelport Worldwide Limited,n/a,NASDAQ,Industrial,LKOR,$13.34M,2nd Floor,1 Shasta Court,65-7465030,37808-328,NYSE,744906144-9,HR62 8215 5924 7355 9139 5,,Forint,HUF
14-969-5801,Changyou.com Limited,Realty Income Corporation,Technology,NASDAQ,Health,CYOU,$2.05B,PO Box 8655,0329 Arrowood Circle,99-8353940,0054-0383,NYSE,148098468-X,AT44 0298 2057 6283 6878,,Dollar,CAD
14-990-9446,Bruker Corporation,"NCI Building Systems, Inc.",Capital Goods,NASDAQ,Games,BRKR,$4.43B,Apt 1561,0808 Derek Avenue,61-3947133,10768-7522,NYSE,162644939-2,AL92 3061 2147 GM7Q AGW7 W1OA LPQW,,Shekel,ILS
15-005-8413,"PGT Innovations, Inc.",iShares MSCI Emerging Markets Asia Index Fund,Capital Goods,NASDAQ,Grocery,PGTI,$610.36M,19th Floor,7958 Hoffman Center,93-2350427,68151-1364,NASDAQ,941752150-0,FR14 6588 8227 37WR MJT6 OASS J00,,Quetzal,GTQ
15-030-7041,Broadway Financial Corporation,Urstadt Biddle Properties Inc.,Finance,NASDAQ,Movies,BYFC,$54.9M,Apt 660,37 Pond Drive,43-0065152,0025-1381,NYSE,425773804-9,MU97 IGET 6637 7229 9456 0256 828C BH,,Ringgit,MYR
15-070-8262,"The First Bancshares, Inc.",Energen Corporation,Finance,NASDAQ,Tools,FBMS,$257.87M,Room 1895,620 Loftsgordon Drive,24-8366636,10481-0112,NYSE,633220490-7,LV07 UAJQ XDRG UGDY BX81 0,,Real,BRL
15-071-3435,Pershing Gold Corporation,Global Sources Ltd.,Basic Industries,NASDAQ,Toys,PGLC,$79.55M,Suite 90,51 Service Park,85-9672299,48951-1056,NASDAQ,051088816-X,VG89 COYV 9112 8316 7315 4745,,Baht,THB
15-112-2686,National Retail Properties,First Trust Municipal CEF Income Opportunity ETF,Consumer Services,NYSE,Automotive,NNN,$5.87B,15th Floor,4615 Dwight Center,30-4965161,61919-296,NASDAQ,217397083-6,DE22 2196 8248 5528 7029 09,,Yuan Renminbi,CNY
15-122-3941,"Crown Crafts, Inc.","Perma-Pipe International Holdings, Inc.",Basic Industries,NASDAQ,Beauty,CRWS,$71.74M,Room 751,2 Manley Terrace,67-8239669,15751-2223,NASDAQ,693478070-1,RO52 DPBM TLPC XUIC 6LPO J0BN,,Real,BRL
15-123-9439,"Extreme Networks, Inc.",Capital One Financial Corporation,Technology,NASDAQ,Clothing,EXTR,$1.06B,Suite 67,5 Parkside Road,35-7826278,50383-283,NYSE,814406898-X,HU29 1821 6340 9782 6236 7458 7495,,Dinar,LYD
15-140-4517,180 Degree Capital Corp.,Regional Management Corp.,Finance,NASDAQ,Jewelry,TURN,$46.06M,13th Floor,1 Pennsylvania Lane,08-7925483,67345-0702,NYSE,593211152-6,CR65 3836 0831 6713 9477 1,,Yuan Renminbi,CNY
15-146-0913,TD Ameritrade Holding Corporation,San Juan Basin Royalty Trust,Finance,NASDAQ,Health,AMTD,$21.48B,6th Floor,34 Warrior Circle,45-6077126,0615-3596,NYSE,875217404-2,GR48 3884 760S SW8R OXY1 MGGH XMW,,Peso,MXN
15-178-1619,Brightcove Inc.,LaSalle Hotel Properties,Technology,NASDAQ,Books,BCOV,$213.5M,PO Box 5819,4 Gulseth Drive,45-4153012,25010-817,NYSE,479529722-3,AE57 1289 0743 6529 3845 887,,Rupiah,IDR
15-179-0013,Comp En De Mn Cemig ADS,"Bottomline Technologies, Inc.",n/a,NYSE,Industrial,CIG.C,n/a,Suite 100,49257 6th Place,93-0137735,55289-223,NASDAQ,790990652-8,AE87 4653 8853 6859 4218 291,,Krona,SEK
15-240-9147,Nuveen Credit Strategies Income Fund,Nuveen Credit Strategies Income Fund,n/a,NYSE,Sports,JQC,$1.17B,Apt 1123,0 American Ash Center,71-5021417,68001-159,NYSE,483470532-3,RS71 8698 7606 3810 0361 90,,Yen,JPY
15-244-7419,PHH Corp,Ashford Hospitality Trust Inc,Finance,NYSE,Clothing,PHH,$743.07M,Room 362,883 Milwaukee Center,21-2741076,0093-4161,NYSE,147242313-5,MK75 376X KXVH WO8M E37,,Euro,EUR
15-253-9515,The First of Long Island Corporation,"WESCO International, Inc.",Finance,NASDAQ,Outdoors,FLIC,$665.88M,PO Box 22161,6 Sunbrook Center,86-7300439,35356-586,NYSE,816826854-7,CR18 0537 8924 1167 2172 3,,Ruble,RUB
15-261-7744,Nuveen High Income November 2021 Target Term Fund,"Rudolph Technologies, Inc.",n/a,NYSE,Games,JHB,$568.21M,Suite 64,32 Buhler Point,72-0201742,55154-2867,NYSE,797394327-7,TR89 0139 20XF A2HJ Y7BV AILC 8C,,Zloty,PLN
15-265-9985,"Harley-Davidson, Inc.","Aeglea BioTherapeutics, Inc.",Consumer Non-Durables,NYSE,Kids,HOG,$9.71B,4th Floor,9879 Hollow Ridge Street,26-6262078,37000-242,NASDAQ,722680322-4,CZ91 5461 6458 8486 2772 7462,,Shekel,ILS
15-268-5060,Panera Bread Company,The Providence Service Corporation,Consumer Services,NASDAQ,Books,PNRA,$7.15B,13th Floor,0 Crest Line Junction,88-8301606,68001-137,NASDAQ,963607689-8,BG33 WEEV 3114 80HA ONJU 2U,,Dollar,TTD
15-278-9343,Duluth Holdings Inc.,LendingClub Corporation,Consumer Services,NASDAQ,Kids,DLTH,$558.54M,Room 97,4 Hoffman Junction,51-6068634,55154-2367,NYSE,116107577-1,FI86 3892 6635 7913 49,,Ariary,MGA
15-292-0750,CBRE Clarion Global Real Estate Income Fund,"GSI Technology, Inc.",n/a,NYSE,Shoes,IGR,$908.24M,Room 76,3 Glacier Hill Center,79-2844247,0299-5980,NASDAQ,296727259-0,SA24 71G9 PK5A VFXT ZQPH KRNZ,,Yuan Renminbi,CNY
15-317-8452,BalckRock Taxable Municipal Bond Trust,"GTY Technology Holdings, Inc.",n/a,NYSE,Books,BBN,$1.32B,Apt 1341,2488 Bellgrove Terrace,35-5662302,43353-808,NASDAQ,227463808-X,DO91 MKNV 3365 5049 9517 5600 0902,,Peso,PHP
15-318-2630,Syneron Medical Ltd.,Chesapeake Lodging Trust,Health Care,NASDAQ,Baby,ELOS,$385.8M,Suite 16,67132 Hoffman Junction,70-5614902,52125-570,NYSE,541518136-9,ME30 9346 6342 1578 7853 68,,Yuan Renminbi,CNY
15-378-7687,Ikonics Corporation,Double Eagle Acquisition Corp.,Miscellaneous,NASDAQ,Electronics,IKNX,$16.39M,Suite 45,4257 Dayton Center,43-7623046,36987-2513,NASDAQ,212356615-2,BH50 EPCK GA0T TYDN TTWN D7,,Yuan Renminbi,CNY
15-406-3873,"Aware, Inc.",Hudbay Minerals Inc.,Technology,NASDAQ,Tools,AWRE,$110.28M,Apt 441,05652 Orin Avenue,46-9422363,57520-1056,NYSE,756938277-3,IE24 AROE 0307 0524 6601 48,,Rupiah,IDR
15-420-9923,MB Financial Inc.,"Neothetics, Inc.",Finance,NASDAQ,Clothing,MBFIP,$104.92M,20th Floor,801 Hoepker Circle,95-1649145,30698-202,NASDAQ,564027448-4,PS13 LBZQ SWD8 2JPA OI3R 05A7 XJYC G,,Yuan Renminbi,CNY
15-421-6502,Nuveen New York Quality Municipal Income Fund,"Caleres, Inc.",n/a,NYSE,Sports,NAN,$434.22M,6th Floor,4 Summerview Junction,87-2778909,21695-657,NYSE,404345293-4,BH90 YBLY 9RN8 RBG4 TNTY YQ,,Rupiah,IDR
15-422-6340,"Inovalon Holdings, Inc.",Viavi Solutions Inc.,Technology,NASDAQ,Grocery,INOV,$1.99B,10th Floor,9 Cody Avenue,32-3934491,54868-4253,NASDAQ,374058982-5,GR76 0881 2725 3C80 HIGP 25AS LPJ,,Real,BRL
15-444-2018,"Huntington Ingalls Industries, Inc.",China Southern Airlines Company Limited,Capital Goods,NYSE,Books,HII,$8.56B,Apt 1260,841 Caliangt Way,63-1492197,60764-009,NYSE,020194640-8,TN19 8401 2801 5586 4683 6673,,Peso,PHP
15-455-8042,"Novavax, Inc.",Chesapeake Granite Wash Trust,Health Care,NASDAQ,Automotive,NVAX,$310.88M,14th Floor,7 Montana Center,09-9565630,58194-009,NYSE,255485222-7,FR07 2197 1178 845Q MKBC JBT3 D64,,Yuan Renminbi,CNY
15-491-9221,Global X FinTech ETF,China Online Education Group,n/a,NASDAQ,Grocery,FINX,n/a,Apt 1194,62 Boyd Trail,29-7947061,24236-819,NYSE,896592555-X,IL53 1717 5281 6196 6999 737,,Krona,SEK
15-494-2115,WisdomTree Western Asset Unconstrained Bond Fund,"Boston Properties, Inc.",n/a,NASDAQ,Books,UBND,$5.08M,PO Box 44005,8 Karstens Pass,34-2440807,62756-763,NYSE,046446200-2,AZ83 DXHX ZJLJ BIWO VZLU ZUMV BQPK,,Euro,EUR
15-522-6284,"Lantronix, Inc.",Vanguard Russell 1000 ETF,Technology,NASDAQ,Home,LTRX,$40.45M,PO Box 94928,36 Village Green Center,16-4987854,55143-010,NASDAQ,160831511-8,AE51 5497 3428 0619 9746 985,,Yuan Renminbi,CNY
15-523-3275,"Avenue Therapeutics, Inc.",Annaly Capital Management Inc,n/a,NASDAQ,Baby,ATXI,n/a,Apt 1063,073 Jay Hill,76-8708057,60760-301,NYSE,534887704-2,FR55 4143 3571 21WQ GRBE 2LDY 374,,Peso,PHP
15-569-8130,IBERIABANK Corporation,"Green Plains, Inc.",Finance,NASDAQ,Shoes,IBKC,$4.16B,PO Box 42997,4871 Dahle Circle,90-9561105,68472-136,NASDAQ,036568851-7,FR35 5434 0491 40NO 3DLE LZBH C05,,Rupiah,IDR
15-601-9472,"Maui Land & Pineapple Company, Inc.",Brandywine Realty Trust,Finance,NYSE,Tools,MLP,$386.9M,PO Box 83962,29833 Towne Avenue,77-5908323,63691-019,NYSE,363774680-8,TR44 1620 7USJ GKOW LSFR OYIH BR,,Yuan Renminbi,CNY
15-607-7159,"China Jo-Jo Drugstores, Inc.","MRV Communications, Inc.",Consumer Durables,NASDAQ,Beauty,CJJD,$44.38M,Suite 6,861 New Castle Hill,39-6624755,44523-372,NASDAQ,309083854-0,KW20 YDAO D75U VVHT CXWN FYXH 96UD U5,,Krona,SEK
15-639-8604,F.N.B. Corporation,First Potomac Realty Trust,n/a,NYSE,Baby,FNB^E,n/a,PO Box 23348,2402 Haas Park,86-7497535,0019-9887,NYSE,227955103-9,HR91 5592 7318 8015 0421 6,,Peso,COP
15-646-3967,Lehman ABS Corporation,"Schnitzer Steel Industries, Inc.",Finance,NYSE,Shoes,JBK,n/a,Apt 304,54 Meadow Ridge Lane,23-9343374,0378-2024,NASDAQ,094656453-1,HR52 2539 5431 7499 3889 7,,Yuan Renminbi,CNY
15-664-9676,Immune Pharmaceuticals Inc.,Numerex Corp.,Health Care,NASDAQ,Music,IMNP          ,$24.77M,Apt 667,373 Dorton Avenue,76-8982657,42937-703,NASDAQ,899279697-8,BG49 MNVO 2226 86SG 3NEY VW,,Franc,XOF
15-677-2166,Turquoise Hill Resources Ltd.,"Sophiris Bio, Inc.",Basic Industries,NYSE,Electronics,TRQ,$4.99B,Suite 37,5367 Daystar Point,49-2125879,61715-063,NASDAQ,602528048-7,LB66 3961 HNTL ZEAR CJTI OSCZ 4TLG,,Peso,COP
15-694-3286,China Yuchai International Limited,Chesapeake Energy Corporation,Energy,NYSE,Books,CYD,$753.17M,10th Floor,39213 Oakridge Point,13-9346408,54868-5291,NYSE,683879664-3,ES71 5182 7967 8575 1466 1411,,Peso,PHP
15-733-1835,Johnson & Johnson,CymaBay Therapeutics Inc.,Health Care,NYSE,Baby,JNJ,$361.92B,Suite 15,8 Canary Center,26-4364330,25010-811,NASDAQ,507621625-4,BE90 2663 7616 3098,,Yuan Renminbi,CNY
15-735-3057,"Oaktree Capital Group, LLC",iShares MSCI ACWI Index Fund,Finance,NYSE,Baby,OAK,$7.36B,Suite 7,079 Lerdahl Junction,55-6694861,42507-554,NASDAQ,793004413-0,FR75 6002 2979 234K PV44 FAZQ B22,,Yuan Renminbi,CNY
15-762-1464,Virtus Global Dividend & Income Fund Inc.,First Trust Nasdaq Food & Beverage ETF,n/a,NYSE,Jewelry,ZTR,$320.21M,PO Box 37570,95148 Scofield Street,08-1650722,36987-1959,NASDAQ,980538581-7,BH67 EAGD LW0U K1TC PJWA YM,,Peso,ARS
15-818-5532,CIM Commercial Trust Corporation,Progenics Pharmaceuticals Inc.,Consumer Services,NASDAQ,Kids,CMCT,$1.46B,Suite 99,3 Northfield Avenue,96-5253526,0268-6303,NASDAQ,242918393-5,CY47 5187 4144 8TZ4 3PLZ NYL5 P1SK,,Real,BRL
15-819-2685,B.O.S. Better Online Solutions,Resolute Energy Corporation,Technology,NASDAQ,Grocery,BOSC,$5.57M,Apt 1377,947 Ohio Circle,10-6303233,51285-275,NYSE,486169639-9,ME49 7427 1367 9805 7079 77,,Euro,EUR
15-838-5343,O2Micro International Limited,"Halyard Health, Inc.",Technology,NASDAQ,Movies,OIIM,$47.92M,1st Floor,78 Knutson Lane,42-6180679,49288-0474,NYSE,824367089-0,SK24 9291 9714 8452 4574 7449,,Euro,EUR
15-846-5704,"Veritex Holdings, Inc.","Automatic Data Processing, Inc.",Finance,NASDAQ,Beauty,VBTX,$425.82M,14th Floor,05 Briar Crest Drive,48-3288894,59999-001,NASDAQ,577063324-7,IS90 2020 4422 0625 1317 0478 19,,Peso,ARS
15-877-4566,"Payment Data Systems, Inc.",Transdigm Group Incorporated,Finance,NASDAQ,Industrial,PYDS,$15.38M,Suite 66,411 Mendota Circle,84-4713673,49288-0673,NYSE,230696809-8,NL74 FWRJ 1972 2857 48,,Yuan Renminbi,CNY
15-941-8853,AGNC Investment Corp.,Gladstone Commercial Corporation,Consumer Services,NASDAQ,Games,AGNCP,n/a,Room 99,38148 Scott Point,71-0723447,0228-3506,NASDAQ,722638365-9,FR17 7467 8574 89RM OBFZ TTSS X64,,Yuan Renminbi,CNY
15-964-1888,CMS Energy Corporation,Vident Core U.S. Bond Strategy Fund,Public Utilities,NYSE,Home,CMS^B,n/a,Suite 19,319 Ramsey Junction,29-1031569,63824-347,NASDAQ,891640331-6,IT34 Y346 8648 691R NGVN ZF5F GBQ,,Euro,EUR
15-967-4417,"Collegium Pharmaceutical, Inc.","Vishay Precision Group, Inc.",Health Care,NASDAQ,Toys,COLL,$312.26M,Room 1098,79041 Washington Center,88-9350088,0591-0404,NYSE,521470652-9,FR49 3993 8686 31JC PRLH TFUG E27,,Yuan Renminbi,CNY
