Cluster ID,Link Score,source file,FTSE Code,Stock Name,Company Name,Stock Industry,Stock Market,Stock Sector,Stock Symbol,Stock Market Cap,Address 1,Address 2,client_id,broker_id,exchange_name,ISIN,TICKER,SEDOL,Currency,Currency Code 
,,1,13-928-1265,Barclays PLC,Avista Healthcare Public Acquisition Corp.,Finance,NYSE,Outdoors,BCS,$44.14B,Apt 965,6 Hudson Way,64-4371173,,NASDAQ,993723586-3,EE03 1635 0888 6287 4444,24208-785,Peso,PHP
,,1,13-931-0245,Acushnet Holdings Corp.,"Mexico Equity and Income Fund, Inc. (The)",Consumer Non-Durables,NYSE,Home,GOLF,$1.42B,Room 1488,93791 Granby Drive,78-1903888,,NYSE,385824065-6,CZ52 4294 7081 6864 5119 0838,43063-508,Rial,IRR
,,1,13-942-5215,"United States Lime & Minerals, Inc.",PowerShares 1-30 Laddered Treasury Portfolio,Basic Industries,NASDAQ,Computers,USLM,$432.95M,Suite 69,5220 Straubel Trail,34-3485490,,NASDAQ,613889972-5,CZ27 6120 7432 7699 4571 9195,0904-0427,Rupiah,IDR
,,1,13-942-9125,"Adverum Biotechnologies, Inc.",CombiMatrix Corporation,Health Care,NASDAQ,Automotive,ADVM,$117.89M,15th Floor,633 Fair Oaks Hill,20-9401018,,NASDAQ,564844017-0,GT92 RYOL R1OY ZNKC 1IFB L8SC RNX5,0023-4963,Euro,EUR
,,1,13-997-6228,"Townsquare Media, Inc.",Wells Fargo & Company,Consumer Services,NYSE,Baby,TSQ,$186.35M,Apt 593,41178 Doe Crossing Pass,63-9004383,,NYSE,594235316-6,IE80 LYXS 0737 4737 5120 87,50114-7055,Euro,EUR
,,1,14-106-1887,Invesco Municipal Opportunity Trust,Brookfield Global Listed Infrastructure Income Fund,n/a,NYSE,Home,VMO,$885.83M,Apt 1795,7820 Darwin Pass,13-5227373,,NYSE,930732337-2,DK14 5280 3062 5130 54,63824-763,Yuan Renminbi,CNY
,,1,14-177-9488,"The Travelers Companies, Inc.","Morgan Stanley India Investment Fund, Inc.",Finance,NYSE,Sports,TRV,$36.17B,Room 1208,00125 Hudson Circle,46-4422404,,NYSE,004025061-X,FR76 1691 2816 641P QLUV PRLY R43,0002-3240,Leu,MDL
,,1,14-210-7353,Aurinia Pharmaceuticals Inc,Aurinia Pharmaceuticals Inc,Health Care,NASDAQ,Clothing,AUPH,$495.07M,Room 458,60 Westport Avenue,25-1903548,,NYSE,173971881-X,SI74 3647 0363 4945 571,66689-038,Yuan Renminbi,CNY
,,1,14-235-2905,"GlassBridge Enterprises, Inc.",Alliance National Municipal Income Fund Inc,Technology,NYSE,Music,GLA,$15.97M,Room 1329,87799 Union Junction,12-5042125,,NYSE,778453965-7,CH98 3636 2JJY JY3M 31PU W,54569-0324,Yuan Renminbi,CNY
174,0.08095862,1,14-286-5966,UroGen Pharma Ltd.,Zions Bancorporation,Health Care,NASDAQ,Automotive,URGN,$186.89M,Apt 1993,34 Lien Road,37-3844853,,NASDAQ,074762251-5,GI73 GCXR L7BO YFMC QKYS 8PH,50184-1029,Peso,DOP
155,0.1259782,1,14-336-3571,Kimco Realty Corporation,Mercer International Inc.,n/a,NYSE,Electronics,KIM^I,n/a,18th Floor,32 Hayes Parkway,82-7608605,,NASDAQ,678080739-7,BE05 5380 1608 9343,55714-2252,Yuan Renminbi,CNY
,,1,14-341-0693,1st Source Corporation,"Inventure Foods, Inc.",Finance,NASDAQ,Garden,SRCE,$1.27B,PO Box 74724,530 Goodland Pass,67-1102612,,NASDAQ,342249279-8,LI68 2864 1UNZ XKJX 6P6F U,16590-039,Koruna,CZK
,,1,14-349-8935,NewJersey Resources Corporation,Jensyn Acquistion Corp.,Public Utilities,NYSE,Music,NJR,$3.72B,Apt 604,23 Duke Plaza,27-2728502,,NASDAQ,249049636-0,KZ59 973O 9D9K E3VX 8ZEG,49999-815,Marka,BAM
,,1,14-360-8228,"Dorman Products, Inc.","Coherent, Inc.",Capital Goods,NASDAQ,Garden,DORM,$2.71B,Apt 105,3536 Fisk Circle,36-9898503,,NASDAQ,178647153-1,LV74 HFZN HC6D 4F2O JYM1 F,0548-9090,Euro,EUR
,,1,14-376-0029,Global X Longevity Thematic ETF,"Rollins, Inc.",n/a,NASDAQ,Movies,LNGR,n/a,Apt 1037,31282 Fordem Pass,24-0122278,,NYSE,784235926-1,PS19 XXRP EYON RYLT VDLH IBV5 RY9H J,44781-140,Leone,SLL
,,1,14-401-7612,Sparton Corporation,"Huttig Building Products, Inc.",Technology,NYSE,Books,SPA,$177.98M,Suite 36,7 Commercial Plaza,53-6131174,,NASDAQ,974750566-5,MC23 3121 7069 754F EA8W RL1U T69,42254-001,Peso,ARS
,,1,14-473-9768,"FireEye, Inc.",Charles & Colvard Ltd,Technology,NASDAQ,Home,FEYE,$2.7B,Room 659,05685 Maple Point,08-5946953,,NASDAQ,577253846-2,IE61 OHMG 3231 5089 8891 86,64720-158,Dollar,USD
143,0.13932416,1,14-476-4899,W.R. Berkley Corporation,"The Andersons, Inc.",Finance,NYSE,Garden,WRB,$8.51B,Apt 1577,9 6th Road,52-5997483,,NASDAQ,886857250-8,IS67 1918 8533 0227 0123 2481 28,60429-250,Dong,VND
,,1,14-482-6026,"IDACORP, Inc.",PPlus Trust,Public Utilities,NYSE,Clothing,IDA,$4.51B,Suite 19,7448 Trailsway Lane,55-7442961,,NYSE,173552716-5,SA67 830K MYYL VTMC WYAZ 7KSB,0009-5137,Ruble,RUB
,,1,14-559-8670,"DWS High Income Opportunities Fund, Inc.","Lands' End, Inc.",n/a,NYSE,Beauty,DHG,$226.66M,7th Floor,6709 Cordelia Plaza,08-0215994,,NASDAQ,770149355-7,FR35 6140 3636 82E9 IZGJ 9JND J84,67525-100,Real,BRL
,,1,14-608-7729,"Franklin Resources, Inc.",First Acceptance Corporation,Finance,NYSE,Garden,BEN,$24.77B,Suite 9,6643 Claremont Court,08-6651749,,NYSE,140505455-7,GL28 6639 3428 7500 69,63187-077,Rand,ZAR
,,1,14-620-7771,Altria Group,KKR Income Opportunities Fund,Consumer Non-Durables,NYSE,Beauty,MO,$149.28B,19th Floor,8781 Marcy Terrace,12-0308144,,NYSE,099423552-6,PS21 TVUN WBOH SSWU RXNO B5YN WXTT J,43742-0169,Euro,EUR
,,1,14-645-6061,Acushnet Holdings Corp.,"Walgreens Boots Alliance, Inc.",Consumer Non-Durables,NYSE,Home,GOLF,$1.42B,Room 1770,53 Green Junction,82-0997239,,NASDAQ,920752330-2,HR35 1240 6037 2118 4726 8,68001-255,Peso,PHP
168,0.09648025,1,14-689-1724,Bank of America Corporation,Eagle Bulk Shipping Inc.,n/a,NYSE,Shoes,BAC^C,n/a,3rd Floor,95772 Iowa Alley,87-5040764,,NASDAQ,514835784-3,FR50 4722 2857 20BD 2CEJ KKLW L01,30142-083,Real,BRL
,,1,14-724-3968,Cloud Peak Energy Inc,Mercury Systems Inc,Energy,NYSE,Games,CLD,$234.92M,Suite 47,42 Washington Plaza,37-4176979,,NASDAQ,483884572-3,GL70 6812 0535 2223 00,49999-771,Yuan Renminbi,CNY
,,1,14-736-2710,"Westmoreland Resource Partners, LP",Deluxe Corporation,Energy,NYSE,Computers,WMLP,$4.11M,Suite 37,42 Mariners Cove Trail,95-0909338,,NYSE,353360385-7,CZ60 6797 5687 0751 3500 5116,63323-117,Rupiah,IDR
,,1,14-740-5309,FlexShares STOXX US ESG Impact Index Fund,FlexShares STOXX US ESG Impact Index Fund,n/a,NASDAQ,Music,ESG,$8.61M,3rd Floor,48 Melby Hill,10-8970656,,NASDAQ,738312064-7,PL30 8586 9053 6678 5600 5962 2460,42707-2001,Ruble,RUB
,,1,14-808-9054,"UMH Properties, Inc.",Nuveen Preferred and Income Term Fund,n/a,NYSE,Garden,UMH^B,n/a,4th Floor,32 Dorton Way,89-5341567,,NYSE,372888594-0,SM79 F378 7627 498A Q2KX NTAN DRI,33261-024,Euro,EUR
,,1,14-813-8286,Knowles Corporation,Lehman ABS Corporation,Consumer Non-Durables,NYSE,Shoes,KN,$1.54B,PO Box 26257,3647 Lighthouse Bay Way,22-7062368,,NYSE,795031745-0,LT38 7193 2911 1570 1812,55700-002,Baht,THB
,,1,14-839-5622,"Moneygram International, Inc.",BLDRS Europe 100 ADR Index Fund,Miscellaneous,NASDAQ,Clothing,MGI,$932.44M,Suite 1,79095 Hoffman Terrace,06-1829083,,NASDAQ,673524770-1,AD66 1956 2925 H6Z8 Q6QE HXRQ,16729-173,Rupiah,IDR
97,0.24051377,1,14-840-8870,Grupo Financiero Santander Mexico S.A. B. de C.V.,J P Morgan Chase & Co,Finance,NYSE,Shoes,BSMX,$13.14B,10th Floor,10895 Delaware Plaza,37-1692794,,NYSE,370233677-X,FR30 2012 9822 439Z ZZTK BS9X C03,49349-683,Peso,PHP
103,0.22037213,1,14-858-7202,Wells Fargo & Company,Nuveen Insured New York Select Tax-Free Income Portfolio,n/a,NYSE,Outdoors,WFE^A,n/a,PO Box 13265,08859 Carberry Point,54-2289277,,NYSE,821252917-7,AT02 3423 1612 8861 2549,55154-3122,Dollar,USD
,,1,14-864-2690,"Colony NorthStar, Inc.",Western Asset Corporate Loan Fund Inc,n/a,NYSE,Books,CLNS^E,n/a,11th Floor,7028 Monument Circle,78-7100083,,NYSE,933713971-5,LU02 4137 3GAA Q1XO 8Q0A,36987-2676,Euro,EUR
,,1,14-956-4259,PIMCO California Municipal Income Fund,Unit Corporation,n/a,NYSE,Jewelry,PCQ,$315.4M,Apt 1366,65048 Ronald Regan Park,19-8479571,,NYSE,003425977-5,FR14 4183 1704 00WS 3YDG 6GLV K18,36800-515,Won,KRW
,,1,14-958-8979,"Haverty Furniture Companies, Inc.","Genesee & Wyoming, Inc.",Consumer Services,NYSE,Movies,HVT,$519.54M,Suite 93,4942 Autumn Leaf Center,88-5284628,,NYSE,323042869-2,SA86 66TW X3ZD 9K2X DHKV LGFQ,50544-102,Peso,PHP
,,1,14-975-6451,"LightInTheBox Holding Co., Ltd.",iShares MSCI EM ESG Optimized ETF,Consumer Services,NYSE,Automotive,LITB,$170.21M,Suite 49,8 Harper Hill,63-0986273,,NASDAQ,004716465-4,TR27 3372 8MIS HL7F S9OD MOWP UC,0591-5438,Krone,NOK
,,1,14-991-5609,Anworth Mortgage Asset  Corporation,Tutor Perini Corporation,n/a,NYSE,Shoes,ANH^C,n/a,PO Box 58177,485 Hermina Way,24-8128185,,NYSE,556393020-3,LT68 4610 6730 9950 1646,25021-165,Peso,PHP
,,1,15-009-1153,"Reata Pharmaceuticals, Inc.","InnerWorkings, Inc.",Health Care,NASDAQ,Automotive,RETA,n/a,PO Box 38771,7411 Eggendart Center,45-4889114,,NASDAQ,681012728-3,MK54 523T S8SL QVYX 573,49348-527,Quetzal,GTQ
,,1,15-036-7295,"Telephone and Data Systems, Inc.",PowerShares Dividend Achievers Portfolio,Public Utilities,NYSE,Grocery,TDE,n/a,Apt 609,41771 Dahle Terrace,44-3768753,,NASDAQ,023381688-7,MT63 KTXK 2013 6UXE FZUX S6W3 HKSD XHF,10812-440,Yuan Renminbi,CNY
,,1,15-062-9411,"Sunesis Pharmaceuticals, Inc.",GP Strategies Corporation,Health Care,NASDAQ,Clothing,SNSS,$59.23M,Room 904,96156 Arrowood Plaza,90-5333343,,NYSE,963194269-4,VG70 RDYT 9037 6476 2641 6883,0093-4404,Yuan Renminbi,CNY
,,1,15-072-9603,"Marten Transport, Ltd.",Atlanticus Holdings Corporation,Transportation,NASDAQ,Grocery,MRTN,$905.46M,20th Floor,57 Eliot Road,86-8933996,,NASDAQ,545947545-7,FO13 9555 4210 7283 49,36987-2586,Balboa,PAB
,,1,15-081-2331,"Sinclair Broadcast Group, Inc.","Sinclair Broadcast Group, Inc.",Consumer Services,NASDAQ,Sports,SBGI,$3.6B,Apt 1025,89 Oak Point,89-2200473,,NYSE,257653610-7,SI42 7367 9916 5937 916,43269-745,Zloty,PLN
120,0.18517824,1,15-086-2425,"Reliv' International, Inc.",Invesco Municipal Trust,Health Care,NASDAQ,Electronics,RELV,$14.65M,Suite 32,54 Graedel Court,17-0352409,,NYSE,693460899-2,PT42 7677 0170 6577 3984 4790 7,37205-988,Rupee,PKR
,,1,15-143-1612,Masonite International Corporation,Elbit Imaging Ltd.,Basic Industries,NYSE,Baby,DOOR,$2.24B,Room 515,81816 Maryland Plaza,90-0391654,,NASDAQ,919556999-5,HR89 7872 4284 4768 3971 2,50573-3550,Ringgit,MYR
,,1,15-190-7238,"Atlas Financial Holdings, Inc.","Skechers U.S.A., Inc.",Finance,NASDAQ,Grocery,AFHBL,n/a,9th Floor,3 Cottonwood Street,30-5935341,,NYSE,121736946-5,FR07 1073 5573 18KM 5NFW TZEC D04,10096-0208,Ruble,RUB
,,1,15-204-5782,Nielsen N.V.,iShares MSCI New Zealand Capped ETF,Miscellaneous,NYSE,Computers,NLSN,$13.7B,Room 444,22 Pearson Pass,52-9320819,,NASDAQ,300504778-4,CZ11 2352 1294 1032 3165 8908,50845-0181,Euro,EUR
,,1,15-206-8908,Guangshen Railway Company Limited,"Tile Shop Hldgs, Inc.",Transportation,NYSE,Electronics,GSH,$3.68B,Room 867,39 Waubesa Court,14-2834069,,NASDAQ,791593366-3,MD47 OIJV B5E3 9KKY N7FT 1J2Y,0615-6588,Naira,NGN
,,1,15-239-3403,Gogo Inc.,"Intersect ENT, Inc.",Consumer Services,NASDAQ,Home,GOGO,$1.04B,Room 135,93 Elgar Road,34-3183596,,NASDAQ,250105649-3,MR58 5203 2286 3350 3355 1238 877,59746-311,Yuan Renminbi,CNY
,,1,15-253-6009,NeoPhotonics Corporation,"American Electric Power Company, Inc.",Technology,NYSE,Games,NPTN,$382.11M,Room 363,12 Calypso Terrace,57-9640950,,NYSE,555827496-4,GR74 0854 4116 RYHY CIT6 ZFGF V0A,58004-002,Yuan Renminbi,CNY
167,0.098636344,1,15-264-4211,Visteon Corporation,"NeuroMetrix, Inc.",Capital Goods,NYSE,Automotive,VC,$2.93B,Apt 1293,690 Sage Center,76-8318677,,NASDAQ,314774788-3,GR31 5678 487D BUNM CAMJ TX1A GXA,53218-001,Yuan Renminbi,CNY
,,1,15-291-5909,"American Electric Technologies, Inc.",Sony Corp Ord,Energy,NASDAQ,Clothing,AETI,$12.31M,Suite 22,02 Grayhawk Park,99-0809855,,NYSE,618926782-3,TR31 3495 7DL5 UYUR XMNO LISL HC,0363-0591,Yuan Renminbi,CNY
,,1,15-371-8587,Eaton Vance Floating Rate Income Trust,WMIH Corp.,n/a,NYSE,Computers,EFT,$605.93M,Apt 1809,187 Schmedeman Park,22-0637148,,NASDAQ,343834985-X,PK79 IZUC WHLY P1JC CTJ2 87V0,17089-456,Yuan Renminbi,CNY
,,1,15-377-4350,"FRP Holdings, Inc.",A.H. Belo Corporation,Finance,NASDAQ,Electronics,FRPH,$457.29M,Room 758,184 Nova Lane,05-7393107,,NYSE,586687351-6,SA81 71LT 280F L40P RZFQ KBWD,54868-5858,Rupiah,IDR
,,1,15-378-5650,Anworth Mortgage Asset  Corporation,"Fortinet, Inc.",n/a,NYSE,Home,ANH^B,n/a,20th Floor,12881 Dakota Center,48-1101686,,NASDAQ,749175645-X,ME71 1025 3744 5404 7150 76,50563-177,Rupiah,IDR
,,1,15-381-6770,Asure Software Inc,Dawson Geophysical Company,Technology,NASDAQ,Baby,ASUR,$172.9M,Room 824,260 Namekagon Avenue,97-5738047,,NASDAQ,470261258-1,FR11 5831 6499 04DG KIVH 6INN 405,33261-950,Krone,NOK
,,1,15-382-9374,"CIRCOR International, Inc.",Cimarex Energy Co,Capital Goods,NYSE,Automotive,CIR,$1.08B,Room 58,1964 Johnson Pass,48-0062623,,NYSE,281054422-0,AL17 9580 7073 NXJY JHQ2 IMVD QQYV,63323-377,Yuan Renminbi,CNY
,,1,15-406-2847,"China Advanced Construction Materials Group, Inc.","China Advanced Construction Materials Group, Inc.",Basic Industries,NASDAQ,Games,CADC,$5.73M,PO Box 21190,010 Erie Point,43-6370550,,NASDAQ,209370911-2,IT50 J033 2753 415A HUYU FFLC NUS,54868-4567,Dollar,USD
,,1,15-424-2508,Affimed N.V.,Assured Guaranty Ltd.,Health Care,NASDAQ,Sports,AFMD,$87.88M,Suite 61,4170 Mendota Alley,16-0864165,,NYSE,953633450-X,BE74 7209 1612 0372,98132-740,Ruble,RUB
,,1,15-443-2692,Toyota Motor Corp Ltd Ord,"DHT Holdings, Inc.",Capital Goods,NYSE,Jewelry,TM,$156.02B,Suite 50,06795 Sage Hill,72-3367656,,NYSE,860761629-3,GT11 CLUM DYNV DTA8 F89A YXCZ 3MUN,54162-500,Peso,PHP
81,0.2678998,1,15-481-1085,Charles & Colvard Ltd,Charles & Colvard Ltd,Consumer Durables,NASDAQ,Books,CTHR,$19.68M,Suite 15,860 Banding Alley,75-9752307,,NASDAQ,258645492-8,SE28 1860 3437 3411 1300 9500,25021-400,Pound,SYP
,,1,15-531-0315,"Cedar Fair, L.P.","Cedar Fair, L.P.",Consumer Services,NYSE,Books,FUN,$3.97B,Suite 40,828 Park Meadow Court,92-3497228,,NYSE,738953427-3,LU15 2758 T6HJ JJ2Y 2OZB,0555-9010,Yuan Renminbi,CNY
86,0.2582556,1,15-556-1475,Drive Shack Inc.,"The Finish Line, Inc.",n/a,NYSE,Grocery,DS^C,n/a,Suite 26,797 Northport Road,91-8366270,,NASDAQ,042423337-1,RO70 EREO TB1C R6XE NCIN XLJ7,0065-0419,Somoni,TJS
,,1,15-556-7279,Tecogen Inc.,Annaly Capital Management Inc,Capital Goods,NASDAQ,Jewelry,TGEN,$65.74M,Apt 1315,81 Toban Center,32-6501278,,NYSE,283901141-7,FR63 1096 3458 76A9 3OV1 JEGQ H09,0173-0715,Peso,PHP
,,1,15-568-7515,First Trust High Income ETF,BlackRock Multi-Sector Income Trust,n/a,NASDAQ,Kids,FTHI,$48.31M,20th Floor,15632 Scofield Plaza,97-3984594,,NYSE,757467776-X,LB12 2882 FSQW MESU QMGU HD7W AKAF,52389-136,Yuan Renminbi,CNY
,,1,15-587-6727,Triangle Capital Corporation,Chicago Bridge & Iron Company N.V.,n/a,NYSE,Computers,TCCA,n/a,PO Box 28728,3324 Holy Cross Junction,37-2970493,,NYSE,450295400-4,EE59 6006 1372 3721 0024,54868-6276,Dollar,USD
83,0.26657876,1,15-597-7524,"Kandi Technologies Group, Inc.","FTD Companies, Inc.",Capital Goods,NASDAQ,Outdoors,KNDI,$187.28M,4th Floor,7277 Dovetail Court,35-4499801,,NASDAQ,399950676-8,SI58 7648 5034 7646 728,31722-208,Yuan Renminbi,CNY
124,0.17090748,1,15-609-9555,DarioHealth Corp.,RELX N.V.,Health Care,NASDAQ,Electronics,DRIO,$21.78M,Room 223,1439 Carey Court,68-7839636,,NYSE,009632104-0,MC10 3325 9079 382A MDZE JUSC 770,55154-4326,Yuan Renminbi,CNY
,,1,15-641-0738,Coca Cola Femsa S.A.B. de C.V.,Lions Gate Entertainment Corporation,Consumer Non-Durables,NYSE,Automotive,KOF,$17.31B,1st Floor,11 Burning Wood Road,26-5103062,,NYSE,210518646-7,SM28 Q353 6693 5014 GK3I ZSAD ACC,10191-1843,Yuan Renminbi,CNY
,,1,15-688-8007,"Innophos Holdings, Inc.","Innophos Holdings, Inc.",Consumer Durables,NASDAQ,Kids,IPHS,$854.42M,Room 29,1558 Hermina Way,66-7264872,,NYSE,969317289-2,GT10 XBHR RZBL ZNMU UMB2 UJHS AVBF,62742-4033,Yuan Renminbi,CNY
,,1,15-697-1478,Total S.A.,Rite Aid Corporation,Energy,NYSE,Shoes,TOT,$122.85B,Room 38,18202 Becker Road,84-8640695,,NYSE,445248748-3,FR61 0272 9365 01WP WK2S 2G2R B22,42254-140,Pula,BWP
,,1,15-700-8742,Equity Commonwealth,Gabelli Multi-Media Trust Inc. (The),n/a,NYSE,Electronics,EQC^D,n/a,PO Box 39313,731 Esker Avenue,43-0963550,,NYSE,015733368-X,PL08 8174 6190 6253 5799 1819 1626,53489-332,Euro,EUR
,,1,15-740-6449,Mitsubishi UFJ Financial Group Inc,Regions Financial Corporation,Finance,NYSE,Beauty,MTU,$87.97B,5th Floor,96 Dovetail Center,28-1221318,,NYSE,381765186-4,CZ68 0357 6867 2543 3265 0261,49288-0329,Franc,XAF
,,1,15-753-8366,"ShoreTel, Inc.","LightPath Technologies, Inc.",Public Utilities,NASDAQ,Kids,SHOR,$402.82M,PO Box 16862,1423 Johnson Drive,60-5803041,,NASDAQ,041752232-0,FR42 1410 9086 32HF 8JTE T5GD O48,60512-6443,Yuan Renminbi,CNY
164,0.104880445,1,15-809-4131,SpartanNash Company,Ikonics Corporation,Consumer Non-Durables,NASDAQ,Games,SPTN,$1.03B,Room 190,81 Mcbride Circle,41-0103765,,NASDAQ,741917546-2,FR31 5750 3024 17ZU J0FV HKBG R27,63629-2946,Euro,EUR
,,1,15-841-0078,FinTech Acquisition Corp. II,StoneMor Partners L.P.,Finance,NASDAQ,Garden,FNTEU,n/a,Room 1454,41 East Way,05-2366359,,NYSE,425158769-3,BG94 KDRR 3773 275I S66L R8,36987-3348,Baht,THB
,,1,15-844-9543,"Ossen Innovation Co., Ltd.","Sino-Global Shipping America, Ltd.",Basic Industries,NASDAQ,Outdoors,OSN,$14.05M,PO Box 72850,908 Meadow Valley Hill,06-2672205,,NASDAQ,680850098-3,GE45 MP46 6895 5406 2829 70,0603-1011,Euro,EUR
,,1,15-845-1808,Capitol Acquisition Corp. III,The First of Long Island Corporation,Finance,NASDAQ,Tools,CLAC,$414.38M,Room 1930,238 Monument Street,50-2093643,,NASDAQ,291624641-X,TR53 6526 7KVK XOOL EUOW X6D3 AN,46122-174,Peso,MXN
,,1,15-868-4498,Sensata Technologies Holding N.V.,Gladstone Land Corporation,Capital Goods,NYSE,Beauty,ST,$7.21B,PO Box 48152,0239 Holy Cross Drive,37-6518707,,NASDAQ,705830653-2,KZ06 735F IBJL XHGN 4PS7,68776-1003,Euro,EUR
,,1,15-881-3348,Caesars Entertainment Corporation,Caesars Entertainment Corporation,Consumer Services,NASDAQ,Beauty,CZR,$1.83B,11th Floor,308 Elka Park,48-9080773,,NYSE,129858022-6,FR18 8757 4300 65CX YIZE XQRI N36,37205-656,Shilling,UGX
122,0.17252298,1,15-974-2581,Civeo Corporation,DNB Financial Corp,Consumer Services,NYSE,Jewelry,CVEO,$264.02M,7th Floor,327 Mendota Street,41-4009633,,NASDAQ,574581324-5,ME51 4513 3109 9837 8235 94,41250-368,Real,BRL
,,1,15-999-1637,"Timberland Bancorp, Inc.","Community Trust Bancorp, Inc.",Finance,NASDAQ,Automotive,TSBK,$177.78M,Suite 38,39831 Ryan Park,72-6744700,,NASDAQ,582172078-8,BH41 PWHO UJ6H VFEG E9T9 GP,48951-1208,Kuna,HRK
,,1,16-009-5634,"Miragen Therapeutics, Inc.",Wendy's Company (The),Health Care,NASDAQ,Tools,MGEN,$198.66M,Apt 479,95242 Hanover Alley,09-7983719,,NASDAQ,136259748-1,DO64 91MI 1955 5684 3004 5814 6134,70253-004,Dinar,LYD
,,1,16-055-4749,Colonial Intermediate High Income Fund,"Western Asset High Income Opportunity Fund, Inc.",n/a,NYSE,Home,CIF,$58.2M,PO Box 56776,64 Almo Lane,38-7149401,,NYSE,916549849-6,ES40 0685 4977 4301 0220 9072,59779-752,Ruble,RUB
,,1,16-090-7689,The Blackstone Group L.P.,XTL Biopharmaceuticals Ltd.,Finance,NYSE,Garden,BX,$39.13B,PO Box 93442,02506 Shopko Court,65-7546426,,NASDAQ,123013543-X,NO40 6382 0744 830,54868-5771,Yuan Renminbi,CNY
,,1,16-127-0865,Altisource Residential Corporation,Mallinckrodt plc,Finance,NYSE,Industrial,RESI,$678.58M,PO Box 46181,41 Mendota Crossing,90-0620186,,NYSE,378315113-9,FR59 4042 4935 18WY 5Q4P Z9MF Z26,0049-3160,Dollar,USD
,,1,16-134-4359,BLDRS Developed Markets 100 ADR Index Fund,"Clean Harbors, Inc.",n/a,NASDAQ,Sports,ADRD,$60.17M,Room 163,536 Weeping Birch Junction,62-9172547,,NYSE,226851233-9,FR28 6333 2715 08IZ Q3KX B4ZC 654,55741-412,Ruble,BYR
,,1,16-210-8810,"Strayer Education, Inc.","Strayer Education, Inc.",Consumer Services,NASDAQ,Games,STRA,$1.04B,PO Box 44962,2924 Spenser Junction,02-5985048,,NYSE,906016743-0,NO93 0370 6784 302,0409-0212,Euro,EUR
,,1,16-214-6779,Hersha Hospitality Trust,W.P. Carey Inc.,n/a,NYSE,Games,HT^D,n/a,Apt 1304,4 Harper Hill,95-8459920,,NYSE,011927761-1,FR46 6392 1296 76V5 OWQI WGBX D85,49288-0747,Baht,THB
,,1,16-241-3316,Fang Holdings Limited,Baltimore Gas & Electric Company,Technology,NYSE,Outdoors,SFUN,$1.54B,1st Floor,4997 Surrey Junction,23-4471284,,NYSE,920453542-3,AD08 6756 6522 ITLS JL5E QWRA,27293-015,Peso,PHP
50,0.37342757,1,16-252-6930,John Bean Technologies Corporation,John Bean Technologies Corporation,Technology,NYSE,Toys,JBT,$2.89B,PO Box 65013,76 La Follette Park,53-9219901,,NYSE,490863505-6,LB50 6414 UO2Q N8YB 2EBQ GN0W QUIR,54838-502,Birr,ETB
,,1,16-266-4225,Ethan Allen Interiors Inc.,"Reinsurance Group of America, Incorporated",Consumer Durables,NYSE,Movies,ETH,$822.58M,15th Floor,259 Springview Court,16-4275496,,NYSE,122612516-6,BA34 6591 9411 3409 7328,48951-1128,Krone,NOK
110,0.20369817,1,16-289-7090,Envision Healthcare Corporation,Envision Healthcare Corporation,n/a,NYSE,Sports,EVHC^,n/a,3rd Floor,70 Hauk Junction,26-1198455,,NASDAQ,029920322-0,FR81 1651 6030 54HC GSJT 4HRR Y96,75981-125,Yuan Renminbi,CNY
,,1,16-303-6838,PowerShares DWA Financial Momentum Portfolio,Vornado Realty Trust,n/a,NASDAQ,Books,PFI,$78.45M,PO Box 22830,4139 Glendale Center,09-1450092,,NYSE,779055430-1,FR25 4169 5531 999D FCOQ H9K4 S25,52295-200,Real,BRL
,,1,16-359-9253,Gogo Inc.,Ares Commercial Real Estate Corporation,Consumer Services,NASDAQ,Sports,GOGO,$1.04B,PO Box 4310,8424 Briar Crest Circle,65-0844518,,NYSE,100569865-1,BE97 0023 3660 5066,14783-208,Yuan Renminbi,CNY
,,1,16-370-0569,Chevron Corporation,"NetEase, Inc.",Energy,NYSE,Garden,CVX,$205.28B,Apt 427,664 Summit Center,91-6015421,,NASDAQ,912256557-4,BG31 EUPL 1754 59L7 OIJQ DZ,64117-165,Kuna,HRK
,,1,16-425-4142,iPath US Treasury Long Bond Bull ETN,Vanda Pharmaceuticals Inc.,Finance,NASDAQ,Movies,DLBL,$5.4M,PO Box 58523,62 Farwell Hill,04-9412195,,NASDAQ,440292706-4,CZ79 7230 3876 2273 4961 8386,50845-0204,Zloty,PLN
,,1,16-428-5393,Capital One Financial Corporation,EDAP TMS S.A.,Finance,NYSE,Computers,COF^C,n/a,Apt 187,74860 Warbler Terrace,86-9172579,,NASDAQ,949859033-8,FR91 1551 6802 63N6 EF62 LQ0A 697,68599-5301,Real,BRL
,,1,16-504-3800,"Trex Company, Inc.",TravelCenters of America LLC,Basic Industries,NYSE,Garden,TREX,$1.99B,Apt 1280,30536 Butternut Way,02-1450281,,NASDAQ,244878180-X,LI52 5561 4KFQ SJQG V5ZW Q,11673-734,Dong,VND
,,1,16-563-8020,"Alphatec Holdings, Inc.",Bank of N.T. Butterfield & Son Limited (The),Health Care,NASDAQ,Health,ATEC,$19.65M,12th Floor,61 Jana Alley,82-2973584,,NYSE,493364564-7,MU58 QGWQ 7206 0336 9586 0721 569B EG,10742-8357,Hryvnia,UAH
